"","Site","Date","Why","Sex","Age","Education","Relationship","Think_about","Trying","Tried_before","Time_since_tried","How_long","GMS_now1","GMS_now2","GMS_now3","GMS_now4","GMS_now5","GMS_now6","GMS_now7","GMS_now8","GMS_now9","GMS_now10","GMS_now11","GMS_now12","GMS_now13","GMS_week1","GMS_week2","GMS_week3","GMS_week4","GMS_week5","GMS_week6","GMS_week7","GMS_week8","GMS_week9","GMS_week10","GMS_week11","GMS_week12","GMS_week13","SIMS1","SIMS2","SIMS3","SIMS4","SIMS5","SIMS6","SIMS7","SIMS8","SIMS9","SIMS10","SIMS11","SIMS12","SIMS13","SIMS14","SIMS15","SIMS16","SIMS_Intrinsic","SIMS_IdenReg","SIMS_ExtReg","SIMS_Amotivation","Times_walk","Mins_walk","Times_vigorous","Mins_vigorous","Times_moderate","Mins_moderate","GMSnStr","GMSfStr","GMSnIM","GMSfIM","GMSnAV","GMSfAV"
"506",1,2013-08-26,"Improve my physical and mental health. Lose weight and manage stress.",2,32,5,1,24,18,1,52,8,10,10,10,10,10,10,10,10,7,10,10,10,10,9,9,9,9,9,9,9,9,7,9,9,9,9,6,6,4,1,6,6,6,1,6,6,2,1,6,6,5,1,24,24,17,4,20,840,5,150,10,300,10,9,9.4,9,10,9
"507",1,2013-08-26,"over winter as I stopped exercising as much",2,46,5,3,8,4,1,26,14,9,9,8,7,8,8,8,8,7,8,8,6,7,8,8,7,8,8,7,7,7,7,8,6,6,7,3,6,4,2,3,6,5,2,3,3,2,1,6,6,4,3,15,21,15,8,5,60,6,320,0,0,8.66666666666667,7.66666666666667,7.6,7.75,7,6.33333333333333
"508",1,2013-08-26,"Gaining pounds more easily than before",2,27,5,3,6,2,1,52,16,7,7,7,8,7,8,8,9,9,9,4,5,6,7,8,7,8,8,8,9,9,8,8,8,8,8,4,6,4,1,6,6,4,1,4,6,1,1,6,6,4,1,20,24,13,4,35,400,10,100,10,180,7,7.33333333333333,8.2,8,4.5,8
"509",1,2013-08-26,"Office based work",2,58,4,2,12,12,1,7,2,10,10,10,9,10,8,10,10,8,3,8,8,10,10,10,10,8,9,10,10,10,10,2,8,9,9,6,7,5,1,5,7,3,1,4,7,1,1,7,7,1,1,22,28,10,4,7,150,3,20,0,0,10,10,7.6,7.25,8,8.66666666666667
"510",1,2013-08-26,"Recognising lack of fitness. Lack of time until the last week.",2,30,4,3,12,1,1,20,2,8,10,7,3,9,9,7,9,7,9,9,6,6,8,9,7,6,7,7,7,9,7,8,8,7,7,4,7,6,1,4,7,1,1,5,7,2,1,6,7,1,1,19,28,10,4,3,140,3,30,0,0,8.33333333333333,8,7.4,7,7.5,7.33333333333333
"511",1,2013-08-26,"To slim down and feel healthy",2,22,3,2,0,12,1,36,36,8,8,6,7,7,8,8,1,9,9,8,8,6,8,8,7,8,8,8,8,1,9,9,7,8,8,6,4,2,2,6,6,6,3,5,6,1,1,6,6,6,2,23,22,15,8,3,120,3,60,3,90,7.33333333333333,7.66666666666667,8,8.25,8,7.66666666666667
"512",1,2013-08-26,"Needed to lose weight",2,38,5,3,50,50,1,600,1,10,10,7,10,10,10,7,5,7,2,2,5,5,7,7,5,7,7,7,NA,5,5,5,7,5,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.33333333333333,7.8,6.5,3.5,6.33333333333333
"513",1,2013-08-26,"for healthy",2,27,5,2,1,0,2,NA,NA,4,4,4,3,3,3,8,8,4,2,4,4,4,3,6,4,3,4,8,8,4,4,4,3,5,5,7,4,3,3,6,3,1,3,7,3,1,1,2,1,1,6,22,11,6,13,14,2500,0,0,NA,2000,4,4.33333333333333,3,4.75,4,4.33333333333333
"514",1,2013-08-26,"Because of starting shift work and wanting to get adequate physical exercise to stay fit and healthy.",2,24,4,2,12,1,1,40,3,6,7,7,10,10,10,9,10,10,10,5,6,5,5,7,7,5,5,5,5,5,5,5,5,6,6,6,6,3,1,7,5,1,2,7,5,1,1,6,3,2,1,26,19,7,5,1,1,0,0,0,0,6.66666666666667,6.33333333333333,10,5,5.5,5.66666666666667
"515",1,2013-08-26,"I wanted to get fitter to live longer and healthier predominantly for my children. Also to look fitter and feel healthier.  Also because most of my friends have now started to get fitter and do marathons.",2,44,4,3,5,4,1,4,1,7,10,4,6,7,5,5,6,3,7,2,2,2,2,8,2,5,3,2,1,3,1,4,5,2,1,2,5,6,NaN,3,7,6,2,2,4,1,2,3,6,6,1,10,22,19,NA,2,30,0,0,0,0,7,4,5.6,3.5,2,2.66666666666667
"516",1,2013-08-26,"enjoy swimming",1,68,5,3,4,4,1,4,4,8,9,9,10,9,9,9,9,9,9,6,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,NA,9.2,NA,6,NA
"517",1,2013-08-26,"Health",2,27,4,3,4,4,1,4,4,7,5,7,7,6,8,8,8,8,8,5,7,7,7,7,8,8,8,8,8,5,8,8,8,8,8,5,5,4,1,4,5,4,1,5,6,1,1,6,6,1,1,20,22,10,4,5,120,4,120,0,0,6.33333333333333,7.33333333333333,7.4,8,6,8
"518",1,2013-08-26,"unhappy with body shape and feeling tired more often than when I used to exercise",2,32,4,3,12,0,1,150,100,8,10,5,7,7,10,10,10,7,10,9,8,6,5,9,2,9,8,9,9,9,6,9,7,8,7,3,6,4,1,5,6,5,1,3,6,2,6,6,6,5,1,17,24,16,9,8,130,1,50,0,0,7.66666666666667,5.33333333333333,8.2,8.75,8.5,7.33333333333333
"519",1,2013-08-27,"To lose weight & get fit",2,31,5,3,8,2,1,24,16,8,8,8,9,9,9,10,9,9,10,6,8,7,7,7,6,7,7,8,8,6,7,7,7,7,7,4,6,5,1,6,6,5,1,6,6,1,1,6,7,1,1,22,25,12,4,10,200,1,30,0,0,8,6.66666666666667,9.2,7.25,7,7
"520",1,2013-08-27,"Because I feel miserable, lazy and unfit",2,38,5,3,24,0,1,52,12,6,9,2,5,5,5,6,6,2,4,7,8,7,5,5,2,6,6,6,6,6,3,4,8,8,8,1,5,5,1,2,5,5,2,2,5,2,2,4,5,5,2,9,20,17,7,2,60,0,0,0,0,5.66666666666667,4,4.2,5.5,7.5,8
"521",1,2013-08-27,"Weight management and agility",2,52,5,2,24,10,1,104,0,8,8,8,7,9,8,8,6,8,9,2,3,5,8,8,4,3,4,4,3,2,4,0,4,2,2,3,6,3,1,6,5,5,2,5,5,2,2,5,6,3,1,19,22,13,6,0,0,0,0,0,0,8,6.66666666666667,8.2,2.75,2.5,2.66666666666667
"522",1,2013-08-27,"Because I wanted to increase my fitness and increase my energy levels",2,35,3,3,3,3,1,24,12,8,10,6,6,6,9,9,10,8,5,5,7,7,9,9,9,7,8,9,6,5,7,4,9,7,8,6,6,3,1,6,6,2,2,6,6,1,1,7,7,1,1,25,25,7,5,10,120,6,360,2,60,8,9,6.8,7,6,8
"523",1,2013-08-27,"To build fitness level and strength",2,20,3,1,10,20,1,7,20,6,6,6,5,7,7,7,6,7,7,5,7,5,7,7,7,7,6,6,5,5,6,6,6,6,6,3,6,4,3,4,6,6,4,3,4,4,4,4,4,4,4,14,20,18,15,4,115,3,45,0,0,6,7,6.6,6.25,6,6
"524",1,2013-08-27,"Physical and mental health",2,28,2,1,32,12,1,52,4,8,8,8,8,8,9,9,9,9,6,7,7,8,10,10,10,8,8,8,8,8,8,8,9,9,9,5,6,4,1,6,6,4,2,5,6,1,1,6,6,4,1,22,24,13,5,5,150,3,100,0,0,8,10,8,8,7,9
"525",1,2013-08-27,"Endorphins, personal image, study breaks",2,19,3,1,8,8,1,26,20,8,9,7,9,7,8,10,10,7,10,8,6,8,8,10,6,7,8,7,10,10,8,7,7,5,9,6,NaN,4,1,5,7,7,4,4,6,2,1,5,7,5,2,20,NA,18,8,8,10,7,200,3,100,8,8,8.2,7.25,7,7
"526",1,2013-08-27,"Look good and have more energy",1,30,5,2,12,6,1,26,10,8,7,8,8,8,9,9,10,9,9,9,8,8,9,8,8,7,7,8,8,2,7,2,7,7,8,4,6,6,1,3,6,5,1,6,6,1,1,6,6,6,2,19,24,18,5,3,120,3,180,2,240,7.66666666666667,8.33333333333333,8.6,6,8.5,7.33333333333333
"527",1,2013-08-27,"Fitness",1,27,5,1,8,8,1,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,16,16,16,7,120,2,3,4,4,4,5,4,5,4,5
"528",1,2013-08-27,"reduce percentage body fat and improve overall fitness.",1,38,5,3,2,2,1,8,3,7,4,7,2,10,8,8,3,10,10,3,8,7,5,7,7,7,1,2,8,8,1,1,7,1,7,1,7,3,1,1,7,3,1,1,7,1,1,1,7,6,1,4,28,13,4,4,70,3,60,4,90,6,6.33333333333333,8,2.75,5.5,5
"529",1,2013-08-27,"To  loose weight",2,38,4,1,12,4,1,150,30,8,9,NA,8,8,8,8,9,7,9,7,7,7,7,8,6,7,7,8,8,9,6,9,7,7,7,4,6,5,1,4,7,5,1,5,7,1,1,5,7,5,1,18,27,16,4,4,120,5,180,1,40,8.5,7,8,7.75,7,7
"530",1,2013-08-27,"To become fitter, healthier and to lose a bit of excess weight.",2,28,4,2,8,3,1,0,3,7,7,5,7,7,8,9,7,8,5,5,5,4,8,8,6,7,7,8,8,8,8,5,7,6,6,5,6,4,2,4,6,2,2,4,6,1,1,5,6,2,2,18,24,9,7,12,180,2,60,0,0,6.33333333333333,7.33333333333333,7,6.75,5,6.33333333333333
"531",1,2013-08-27,"To better my health, strength and stamina.",2,22,4,1,24,0,1,12,1,5,4,2,6,5,3,2,2,1,8,3,2,2,0,5,2,5,5,4,4,3,3,6,5,5,6,2,6,5,4,2,5,5,2,2,5,1,5,2,5,5,5,8,21,16,16,12,160,1,60,0,0,3.66666666666667,2.33333333333333,4.6,5,2.5,5.33333333333333
"532",1,2013-08-27,"How unfit I am walking up the stairs",2,19,3,2,2,2,1,44,6,6,6,5,7,8,6,6,7,4,7,3,3,6,5,7,5,6,7,4,5,5,7,7,5,4,6,2,6,3,2,2,6,2,2,2,6,2,2,4,4,3,1,10,22,10,7,14,150,3,70,0,0,5.66666666666667,5.66666666666667,6.4,6,3,5
"533",1,2013-08-27,"Gain more tone, lose weight, clearer mind",2,23,3,2,12,2,1,26,2,8,6,7,8,8,10,10,8,9,8,5,7,7,6,6,6,7,7,7,7,8,8,3,6,6,6,4,6,3,3,4,6,4,1,5,6,1,1,6,6,2,1,19,24,10,6,6,220,2,90,0,0,7,6,8.6,6,6,6
"534",1,2013-08-27,"To help improve my physical health and self confidence.",1,22,2,2,4,2,1,52,30,10,8,9,8,8,10,10,8,9,10,10,9,10,9,9,9,8,8,9,9,8,10,10,9,7,7,5,6,4,4,6,6,2,2,6,7,5,2,4,6,2,2,21,25,13,10,10,120,3,180,2,120,9,9,9,8.75,9.5,7.66666666666667
"535",1,2013-08-27,"Need to loose weight to help with falling pregnant and for Ivf",2,31,1,3,36,36,1,104,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,10,10,10,3,3,3,3,1,7,7,1,1,7,2,1,4,7,7,1,9,24,19,6,5,120,3,60,0,60,10,10,10,9,10,10
"536",1,2013-08-28,"To loose weight to a weight I feel comfortable in. I have gained a significant amount of weight in the last few years so I decided that I needed to finally loose it. I have felt exhausted for some time now with my body shape. I am also concerned about the future and my wellbeing and my childrens wellbeing",2,22,3,2,25,2,1,65,15,7,9,7,7,7,7,8,3,8,8,9,9,9,8,10,8,10,8,6,7,7,7,9,8,8,8,5,6,6,1,5,5,6,4,5,5,2,2,6,6,6,4,21,22,20,11,12,300,6,480,0,0,7.66666666666667,8.66666666666667,7.4,8.25,9,8
"537",1,2013-08-28,"Reduce stress, feel better, healthier lifestyle",2,19,3,2,26,0,1,56,16,7,9,6,7,9,9,9,7,8,10,8,8,8,4,6,5,6,8,9,9,5,5,9,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,16,16,16,2,20,1,15,0,0,7.33333333333333,5,8.6,8,8,6
"538",1,2013-08-28,"I wanted to compete in some obstacle courses, which I have done, but want to be better and fitter",2,44,2,3,2,1,1,8,4,7,6,5,7,7,8,8,7,8,8,4,5,6,7,6,5,6,6,7,7,7,6,4,7,6,5,6,6,2,1,6,6,2,1,6,6,1,1,6,6,2,1,24,24,7,4,6,300,3,180,2,240,6,6,7.6,5.75,4.5,6
"539",1,2013-08-28,"I gave birth to my first child 6 months ago and want to return to my previous level of fitness",2,33,4,3,26,2,2,NA,NA,8,5,8,7,7,6,7,5,7,6,2,3,3,6,3,3,5,6,2,2,2,2,4,3,2,3,4,4,1,1,5,4,2,1,5,5,1,1,6,5,1,1,20,18,5,4,7,80,2,60,1,30,7,4,6.6,4.25,2.5,2.66666666666667
"540",1,2013-08-28,"To be healthier, feel better, have more motivation towards all areas of life, to look my best, etc.",2,19,1,2,30,30,1,20,10,8,8,6,8,6,8,9,6,7,8,4,6,4,7,7,7,8,6,7,8,9,7,7,7,5,6,4,5,3,1,2,4,2,3,3,6,1,3,4,4,1,2,13,19,7,9,14,7,2,60,0,5000,7.33333333333333,7,7.4,7,5,6
"541",1,2013-08-28,"To increase my energy levels",2,20,3,1,2,1,1,2,1,5,7,5,6,5,6,9,5,6,6,7,7,5,5,8,5,5,5,5,8,5,5,6,8,8,7,4,5,4,1,5,6,6,3,3,4,2,2,4,6,5,2,16,21,17,8,20,150,1,40,2,45,5.66666666666667,6,5.8,5.25,7,7.66666666666667
"542",1,2013-08-28,"upcoming work commitment that wil require more physical  fitness",1,44,5,3,10,5,1,5,5,7,8,6,9,8,7,7,7,7,10,8,8,8,8,8,8,8,8,6,6,6,7,8,7,8,8,1,5,5,1,1,7,1,1,1,7,1,1,1,5,4,1,4,24,11,4,5,90,0,0,0,0,7,8,8.2,7.5,8,7.66666666666667
"543",1,2013-08-28,"Reduce stress and fat deposits around thighs",2,35,5,3,16,12,1,24,1,7,7,6,7,8,8,8,5,7,6,6,7,6,7,7,6,6,6,6,6,4,5,6,6,6,6,3,6,5,3,5,7,6,3,4,4,2,2,5,5,2,4,17,22,15,12,2,25,2,15,0,0,6.66666666666667,6.66666666666667,7.2,6,6.5,6
"544",1,2013-08-28,"I felt lazy and unfit.",1,18,3,1,2,1,2,NA,NA,6,3,5,7,8,6,6,4,8,8,5,6,4,7,3,6,7,8,6,6,4,7,8,6,5,5,3,6,4,2,4,5,5,2,5,5,2,2,4,4,4,3,16,20,15,9,13,150,2,120,0,0,4.66666666666667,5.33333333333333,7.4,7.25,5.5,5.33333333333333
"545",1,2013-08-29,"Unfit",1,60,5,5,10,1,2,NA,NA,2,4,2,2,2,4,6,3,3,2,2,2,2,5,6,3,1,1,1,6,NA,2,2,1,2,2,1,2,1,1,1,3,3,3,1,4,1,3,1,4,1,1,4,13,6,8,15,10,0,0,0,0,2.66666666666667,4.66666666666667,2.6,1.25,2,1.66666666666667
"546",1,2013-08-29,"To lose 10 kg",2,40,5,3,20,20,1,15,1,10,10,10,10,10,10,10,10,10,10,10,5,1,10,10,10,9,9,9,10,10,9,10,10,10,10,4,6,1,1,7,7,5,1,7,7,1,1,6,7,3,1,24,27,10,4,0,0,0,0,0,0,10,10,10,9.25,7.5,10
"547",1,2013-08-29,"To build strength and resilience in my body.",2,31,5,3,16,4,1,35,16,10,6,6,7,6,10,9,9,6,10,2,5,4,8,8,6,7,7,8,10,9,5,1,5,3,5,6,6,2,1,6,6,2,2,6,6,1,1,7,7,2,2,25,25,7,6,4,70,0,0,1,60,7.33333333333333,7.33333333333333,7.8,5.75,3.5,4.33333333333333
"548",1,2013-08-29,"To help me sleep better and gain more energy",2,37,2,5,6,2,1,52,12,8,10,8,7,7,9,9,8,7,7,3,4,5,6,8,6,5,5,7,7,7,5,5,6,6,6,4,6,4,1,6,6,4,3,6,4,1,1,6,6,1,1,22,22,10,6,12,320,1,30,2,120,8.66666666666667,6.66666666666667,7.4,5.5,3.5,6
"549",1,2013-08-29,"Health",1,45,5,3,52,4,1,52,2,7,8,5,7,7,6,6,6,5,5,3,3,6,6,4,3,3,3,6,7,3,3,3,5,5,5,6,6,3,1,5,5,5,1,6,4,1,1,6,6,5,1,23,21,14,4,10,60,2,120,2,120,6.66666666666667,4.33333333333333,6,3.75,3,5
"550",1,2013-08-29,"I felt unhealthy and noticed changes in my body I didn't appreciate.",2,27,5,1,400,250,1,160,20,7,7,5,6,10,9,9,6,6,8,2,6,3,3,7,6,8,8,8,8,6,6,6,8,7,7,6,6,1,1,6,6,1,1,7,6,1,1,7,5,1,1,26,23,4,4,3,40,0,0,0,0,6.33333333333333,5.33333333333333,7.8,7.5,4,7.33333333333333
"551",1,2013-08-29,"Healthy mind  Healthy body  De-stress",2,35,5,1,10,2,1,20,2,6,8,4,7,7,7,8,7,7,7,7,7,7,4,5,4,4,4,4,5,4,4,4,7,7,7,4,4,3,1,4,4,1,1,4,4,1,1,4,4,1,1,16,16,6,4,0,0,0,0,0,0,6,4.33333333333333,7,4,7,7
"552",1,2013-08-29,"Gained too much weight recently.",1,45,4,3,20,2,1,1000,500,7,8,7,8,9,8,8,8,8,9,8,8,8,7,8,7,8,7,8,8,7,8,8,8,7,7,3,7,4,1,5,7,3,1,5,6,1,1,5,5,3,1,18,25,11,4,2,100,1,20,5,45,7.33333333333333,7.33333333333333,8.4,7.75,8,7.33333333333333
"553",1,2013-08-29,"Not happy with putting on weight",1,63,4,3,10,1,1,50,10,9,9,9,9,9,9,9,9,9,9,6,6,6,7,7,7,8,8,8,8,8,8,8,7,7,7,5,7,6,1,2,7,5,7,4,7,4,1,4,7,5,1,15,28,20,10,7,235,2,85,3,90,9,7,9,8,6,7
"554",1,2013-08-29,"Weight control",1,54,5,3,52,52,1,52,48,7,7,7,7,7,8,9,10,8,8,6,5,6,8,9,7,5,5,5,5,5,5,5,4,5,4,4,7,4,2,5,7,6,2,4,7,4,1,4,7,2,3,17,28,16,8,6,200,0,0,0,0,7,8,7.6,5,5.5,4.33333333333333
"555",1,2013-08-29,"Football season is ending soon and summer is fast approaching.",1,34,4,3,4,4,1,16,8,8,8,8,10,10,10,10,9,9,8,8,8,9,9,7,7,7,7,7,7,7,7,7,9,9,9,7,6,2,2,6,6,2,2,7,7,2,2,6,6,2,2,26,25,8,8,5,180,NA,NA,NA,NA,8,7.66666666666667,9.4,7,8,9
"556",1,2013-08-29,"Get fit and healthy  Lose weight",2,39,5,3,26,26,1,1,26,5,5,1,8,8,2,4,0,4,7,4,4,5,4,9,2,3,3,3,3,3,3,5,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,0,0,0,0,0,0,3.66666666666667,5,5.8,3.5,4,8
"557",1,2013-08-29,"Wanted to lose weight and increase fitness",2,40,4,3,3,50,1,6,6,9,5,9,9,9,9,9,9,9,9,8,7,10,8,7,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,4,7,4,5,4,45,7,630,5,700,7.66666666666667,8,9,9,7.5,9
"558",1,2013-08-29,"Enjoy being fit. Keeps away the black dog. makes a hole for the beer.",1,63,4,3,2392,2392,1,2392,2392,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,0,0,7,6,7,1,1,6,7,1,1,6,7,1,1,7,7,1,1,25,28,4,4,10,120,10,450,0,0,10,10,10,10,0,2.33333333333333
"559",1,2013-08-29,"Weight issues",1,67,5,3,1,1,1,3,1,7,8,8,8,8,10,10,9,9,10,8,8,8,8,8,8,8,8,8,8,9,10,8,8,8,8,3,6,6,1,6,7,6,1,5,6,1,1,6,6,6,1,20,25,19,4,5,300,0,0,0,0,7.66666666666667,8,9,8,8,8
"560",1,2013-08-29,"Lose weight",1,40,4,3,10,2,1,120,30,7,10,7,8,8,10,10,10,10,9,7,8,7,9,10,8,8,7,10,10,9,9,9,10,10,10,6,6,1,1,6,7,2,2,6,6,1,1,7,7,2,2,25,26,6,6,10,100,4,240,2,90,8,9,9,8.5,7.5,10
"561",1,2013-08-29,"Had stopped previous exercise regime.",1,50,4,3,104,52,2,NA,NA,8,8,8,9,8,8,9,9,8,9,7,7,8,8,9,7,6,6,6,8,7,7,8,8,6,8,6,6,3,2,6,6,3,3,6,6,2,2,6,6,3,3,24,24,11,10,12,350,0,0,0,0,8,8,8.4,6.5,7,7.33333333333333
"562",1,2013-08-29,"To stay healthy, to feel less tired and more focused, to get in shape for my wedding",2,32,4,3,52,10,1,30,8,9,8,7,6,7,7,10,7,5,4,9,6,9,5,10,5,6,9,9,10,9,3,3,9,9,7,3,7,4,1,3,7,1,1,3,6,1,1,4,6,4,1,13,26,10,4,4,240,3,90,0,0,8,6.66666666666667,5.8,6.75,7.5,8.33333333333333
"563",1,2013-08-29,"Have always been active.  After getting pregnant and surviving the first 6 months of a new born baby I have really been missing physical activitiy.",2,37,4,3,4,4,1,4,4,10,8,NA,10,10,10,10,9,9,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,9.8,NA,6,NA
"564",1,2013-08-29,"I have put on a few kilos and I am getting breathless walking from the carpark to my place of work.",2,56,5,3,6,6,1,26,12,8,10,8,8,9,10,10,10,7,10,8,7,7,8,10,7,8,8,8,10,10,7,8,8,7,7,5,6,1,1,5,6,6,2,5,6,1,1,6,6,6,1,21,24,14,5,2,60,0,0,0,0,8.66666666666667,8.33333333333333,8.8,8,7.5,7.33333333333333
"565",1,2013-08-30,"health",2,46,5,3,3,25,1,52,14,7,8,6,6,4,6,7,7,6,4,5,2,1,6,5,2,2,5,3,7,7,5,3,7,7,2,2,6,6,6,2,6,6,3,2,5,5,5,6,6,6,5,12,23,23,19,3,120,2,240,2,120,7,4.33333333333333,5.2,3.25,3.5,5.33333333333333
"566",1,2013-08-30,"to increase my level of fitness",2,52,2,3,4,0,1,52,156,5,6,3,3,7,8,8,6,6,8,3,3,3,2,5,2,2,5,3,6,3,0,7,5,1,1,2,6,2,2,2,5,3,3,2,5,1,1,4,4,3,1,10,20,9,7,4,120,1,60,1,75,4.66666666666667,3,6.4,4.25,3,2.33333333333333
"567",1,2013-08-30,"Weight gain",1,46,2,2,6,4,1,40,8,5,6,6,5,6,4,4,6,5,6,6,6,8,7,7,5,1,1,1,7,7,1,6,7,8,NA,2,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,10,10,10,8,4,90,0,0,0,0,5.66666666666667,6.33333333333333,5.2,2.25,6,7.5
"568",1,2013-08-30,"Because I am getting older and need to keep my agility, flexiblity and fitness.",2,59,5,3,5,12,1,4,3,8,10,6,3,3,1,6,8,9,9,5,2,2,3,5,1,2,2,2,2,2,2,2,1,1,1,4,6,5,2,3,5,3,2,3,6,1,1,7,7,1,1,17,24,10,6,3,60,0,0,2,90,8,3,5,2,3.5,1
"569",1,2013-08-30,"I feel as though my cardio fitness level is too low. I would like to enjoy weight loss benefits.",2,27,3,2,20,2,1,52,14,8,9,7,10,10,10,10,8,9,10,7,7,7,10,9,8,8,8,8,8,7,7,5,7,7,7,3,6,5,2,5,6,4,2,4,5,2,1,6,5,3,1,18,22,14,6,5,165,0,0,2,120,8,9,9.8,7.25,7,7
"570",2,2013-05-23,"Health reasons",2,44,5,3,12,4,1,26,1,7,8,3,7,7,7,7,5,4,5,7,6,4,5,6,0,6,6,5,6,5,4,2,4,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,2,120,0,0,0,0,6,3.66666666666667,6,4.75,6.5,3.66666666666667
"571",2,2013-05-24,"To regain fitness that I've had for most of my life",1,47,2,3,16,0,1,52,10,8,8,5,4,8,8,9,8,5,9,9,9,9,7,8,5,8,9,9,9,9,5,9,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,2,30,0,0,0,0,7,6.66666666666667,6.8,8.75,9,8
"572",2,2013-05-24,"Age related",2,55,5,2,4,2,1,12,12,8,8,6,8,5,8,8,8,6,9,8,8,6,9,9,7,8,7,9,9,8,6,9,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,5,120,2,60,0,0,7.33333333333333,8.33333333333333,7.2,8.25,8,8
"573",2,2013-05-24,"BECAUSE I KNOW EXCERCISE IS GOOD",2,57,2,3,52,52,2,NA,NA,9,7,2,9,6,4,6,4,6,5,8,4,1,9,6,5,8,5,5,8,4,8,3,8,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,0,60,2,15,0,0,6,6.66666666666667,6,5.25,6,4
"574",2,2013-05-24,"To improve general fitness, keep in shape and feel good about myself.",2,25,2,2,5,4,1,19,11,6,4,4,6,8,6,6,3,5,1,6,6,6,7,6,6,4,5,6,6,3,3,4,7,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,11,220,1,120,1,60,4.66666666666667,6.33333333333333,5.2,4.75,6,6.33333333333333
"575",2,2013-05-24,"To get fitter, lose weight and de-stress",2,45,4,1,12,2,1,52,2,8,10,6,7,7,6,8,8,7,7,8,8,6,4,9,5,5,5,5,5,5,5,1,7,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,7,80,2,20,0,0,8,6,6.8,4,8,7
"576",2,2013-05-24,"Better health.",2,24,4,2,12,12,1,2,1,7,8,8,7,7,10,10,6,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,20,330,0,0,1,60,7.66666666666667,6,7.8,6,7,7.66666666666667
"577",2,2013-05-24,"I finished writing my PhD thesis and wanted to get fit again. Also I really like being active and taking exercise.",2,32,3,2,4,4,1,52,42,9,9,10,9,9,7,8,6,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,9,9,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,23,360,3,90,0,0,9.33333333333333,9,9,8.5,9,9
"578",2,2013-05-24,"To feel more fit.",1,27,4,2,52,52,1,100,25,7,6,3,8,8,7,7,3,7,8,5,5,4,6,4,4,6,6,6,6,3,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,21,660,4,120,6,240,5.33333333333333,4.66666666666667,7.6,6,5,6
